ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,mturkid,Q2,peerprime,peertime_1,peertime_2,peertime_3,peertime_4,leadprime,leadtime_1,leadtime_2,leadtime_3,leadtime_4,f1,sen01nn,f2,sen02np,f3,sen03pn,f4,sen04pp,f5,sen05np,f6,sen06pn,f7,sen07nn,f8,sen08pp,f1,sen04pp,f2,sen03pn,f3,sen02np,f4,sen01nn,f5,sen08pp,f6,sen07nn,f7,sen06pn,f8,sen05np,countries_1_TEXT,countries_2_TEXT,countries_3_TEXT,countries_4_TEXT,countries_5_TEXT,countries_6_TEXT,countries_7_TEXT,countries_8_TEXT,countries_9_TEXT,countries_10_TEXT,countries_11_TEXT,countries_12_TEXT,countries_13_TEXT,countries_14_TEXT,countries_15_TEXT,countries_16_TEXT,countries_17_TEXT,countries_18_TEXT,countries_19_TEXT,countries_20_TEXT,countries_21_TEXT,countries_22_TEXT,countries_23_TEXT,countries_24_TEXT,countries_25_TEXT,peer,lead,Q54,sen1,sen2,sen3,sen4,sen5,sen6,sen7,sen8,sex,age,DO-BR-FL_37,DO-BR-FL_19,DO-BL-Presentation1,DO-BL-Presentation1inverse,DO-BL-Recall1,DO-Q-sen2,DO-Q-lead,DO-Q-peer,DO-Q-sen5,DO-Q-sen1,DO-Q-sen3,DO-Q-sen7,DO-Q-sen4,DO-Q-sen6,DO-Q-sen8,LocationLatitude,LocationLongitude,LocationAccuracy
R_cOoSUMqqgbHRnmt,Default Response Set,Anonymous,,,199.87.2.4,0,04/05/16 16:23,04/05/16 16:30,1,A2EY0R9GUHBNQX,1,1,72.591,77.055,85.594,2,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,united states,columbia,brazil,argentina,nigeria,chile,france,italy,ireland,spain,portugal,mexico,netherlands,puerto rico,cuba,,,,,,,,,,,7,,1,6,5,6,2,5,3,1,7,1,36,Peer prime,Presentation 1 inverse,,f2|sen04pp|f4|sen03pn|f6|sen02np|f1|sen01nn|f5|sen08pp|f7|sen07nn|f8|sen06pn|f3|sen05np,Q54|sen1|sen2|sen5|sen8|sen3|sen7|sen6|sen4,7|3|8|1|2|4|5|6,,7|5|8|3|6|1|4|2,4|8|5|6|7|3|2|1,1|2|3|4|5|6|7|8,8|3|5|7|6|1|2|4,1|8|6|4|2|3|7|5,5|7|6|4|3|8|1|2,6|4|3|2|5|1|8|7,8|1|5|6|2|7|4|3,27.94749451,-82.45839691,-1
R_6fzg9WNxaMbGuUd,Default Response Set,Anonymous,,,24.164.90.203,0,04/05/16 16:22,04/05/16 16:30,1,A3UN34SW8L8NT3,1,,,,,,1,0,0,51.775,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Canada,Germany,Australia ,Mexico,England,France,Portugal,Spain,Uganda,Ethipoa,Israel,Russia,Italy,Greece,Luxembourg ,T,,,,,,,,,,6,1,4,8,6,6,7,2,3,3,2,30,Lead prime,Presentation 1,f4|sen01nn|f8|sen02np|f6|sen03pn|f5|sen04pp|f1|sen05np|f2|sen06pn|f7|sen07nn|f3|sen08pp,,Q54|sen2|sen6|sen5|sen3|sen7|sen4|sen1|sen8,2|8|4|3|1|7|5|6,5|7|2|4|1|3|8|6,,8|1|2|6|7|4|5|3,1|2|3|4|5|6|7|8,5|7|4|8|6|2|1|3,7|1|8|5|6|3|4|2,4|2|8|5|1|6|3|7,8|2|6|4|5|1|7|3,5|7|1|2|3|8|6|4,39.13650513,-84.43250275,-1
R_0GlhDB3F5U1UjgV,Default Response Set,Anonymous,,,72.64.113.13,0,04/05/16 16:22,04/05/16 16:30,1,A3FRH36NOROTS6,1,,,,,,1,0,0,57.178,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Mexico,Venezuela,Canada,Spain,England,Japan,China,Switzerland,,,,,,,,,,,,,,,,,,6,1,8,3,8,6,3,5,4,7,1,21,Lead prime,Presentation 1 inverse,,f6|sen04pp|f1|sen03pn|f5|sen02np|f8|sen01nn|f7|sen08pp|f4|sen07nn|f2|sen06pn|f3|sen05np,Q54|sen7|sen1|sen6|sen8|sen5|sen4|sen3|sen2,8|1|5|7|2|6|4|3,3|8|6|4|5|2|7|1,,3|7|1|4|2|6|5|8,1|2|3|4|5|6|7|8,3|2|7|5|6|4|1|8,3|4|8|5|6|7|2|1,1|2|4|6|8|7|3|5,8|1|4|5|3|7|2|6,2|4|6|5|8|1|7|3,33.00349426,-96.90000153,-1
R_5gUALsHiewRnA3j,Default Response Set,Anonymous,,,50.89.40.196,0,04/05/16 16:23,04/05/16 16:30,1,A1SR2BVEYAR7EH,1,1,0,0,40.351,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,Canada,Mexico,UK,France,Germany,Switzerland,Netherlands,Sweden,Norway,Denmark,Ukraine,Russia,China,Thailand,Laos,Japan,Vietnam,Australia,Bolivia,Peru,Chile,Uruguay,Guyana,Haiti,1,,1,4,7,8,1,3,2,6,5,1,39,Peer prime,Presentation 1,f4|sen01nn|f7|sen02np|f8|sen03pn|f1|sen04pp|f3|sen05np|f2|sen06pn|f6|sen07nn|f5|sen08pp,,Q54|sen8|sen1|sen7|sen5|sen6|sen3|sen4|sen2,8|6|3|7|4|1|5|2,,3|6|8|5|1|4|7|2,1|2|6|7|5|3|4|8,1|2|3|4|5|6|7|8,8|5|7|3|4|6|1|2,2|1|7|5|8|3|4|6,2|6|4|8|7|1|3|5,8|5|3|6|7|2|4|1,2|3|8|4|7|1|5|6,28.2118988,-80.75830078,-1
R_6KV411FJwCnQqz3,Default Response Set,Anonymous,,,73.74.156.209,0,04/05/16 16:22,04/05/16 16:30,1,A2ZRF4I5RTKN7G,1,1,21.666,52.306,54.927,2,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Canada,Mexico,Belize,Peru,Argentina,Chile,Uruguay,Paraguay,Russia ,India,Japan,New Zealand,Australia,Indonesia,Phillippines,China,Nepal,Germany,Ireland,Englan,,,,,7,,1,2,6,3,6,5,8,4,7,2,38,Peer prime,Presentation 1 inverse,,f6|sen04pp|f3|sen03pn|f4|sen02np|f2|sen01nn|f7|sen08pp|f1|sen07nn|f5|sen06pn|f8|sen05np,Q54|sen2|sen1|sen3|sen5|sen6|sen4|sen8|sen7,4|1|7|6|3|8|2|5,,4|7|8|1|2|3|5|6,8|3|5|4|2|6|7|1,1|2|3|4|5|6|7|8,3|1|8|4|6|2|7|5,4|2|1|8|3|6|7|5,3|2|4|8|7|5|1|6,4|3|2|6|1|8|5|7,5|4|6|7|2|1|8|3,42.34120178,-88.11370087,-1
R_6mSiFIyYE2LcRq5,Default Response Set,Anonymous,,,50.111.46.88,0,04/05/16 16:23,04/05/16 16:30,1,ANZUE8VX5IMDO,1,,,,,,1,0,0,55.265,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,England,Russia,Ireland,Scotland,Cuba,China,INdia,Vietnam,Laos,Japan,Ireland,,,,,,,,,,,,,,,6,1,1,2,7,6,2,3,8,6,1,49,Lead prime,Presentation 1 inverse,,f5|sen04pp|f7|sen03pn|f4|sen02np|f1|sen01nn|f6|sen08pp|f8|sen07nn|f3|sen06pn|f2|sen05np,Q54|sen4|sen2|sen3|sen7|sen8|sen6|sen5|sen1,8|4|5|7|6|1|3|2,1|6|5|3|2|4|7|8,,6|3|1|2|4|7|8|5,1|2|3|4|5|6|7|8,3|8|7|5|6|2|1|4,2|4|8|5|6|3|1|7,7|3|1|8|2|5|6|4,8|3|2|7|5|4|6|1,7|2|4|8|5|6|3|1,35.18330383,-83.43070221,-1
R_d05OPg8UPqaFTjD,Default Response Set,Anonymous,,,173.18.3.59,0,04/05/16 16:22,04/05/16 16:30,1,A2A1FS0KVLJ9ZT,1,1,0,0,125.382,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,Peru,United States,Africa,Russia,Philippines ,China,India,Brazil,United Kingdom,France,Greece,Sweden,Singapore,Denmark,,,,,,,,,,,,4,,1,8,2,6,4,1,3,5,7,2,26,Peer prime,Presentation 1 inverse,,f4|sen04pp|f2|sen03pn|f7|sen02np|f8|sen01nn|f5|sen08pp|f6|sen07nn|f3|sen06pn|f1|sen05np,Q54|sen6|sen4|sen5|sen3|sen2|sen7|sen1|sen8,6|3|1|7|8|5|4|2,,5|8|1|4|6|7|3|2,5|1|7|8|6|2|4|3,1|2|3|4|5|6|7|8,7|4|3|5|6|2|1|8,3|5|1|7|6|8|2|4,5|1|7|8|2|4|3|6,3|1|4|8|2|5|7|6,2|4|3|5|1|8|7|6,41.52119446,-90.38580322,-1
R_7aLSwFP6XMKtw9f,Default Response Set,Anonymous,,,76.101.70.97,0,04/05/16 16:23,04/05/16 16:30,1,A2PJBSDDN22XIX,1,,,,,,1,0,0,61.125,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,england,usa,africa,scotland,greece,italy,mexico,canada,france,germany,sweda,,,,,,,,,,,,,,,,5,1,6,4,3,3,8,6,3,3,2,59,Lead prime,Presentation 1,f7|sen01nn|f8|sen02np|f3|sen03pn|f1|sen04pp|f5|sen05np|f2|sen06pn|f4|sen07nn|f6|sen08pp,,Q54|sen4|sen1|sen5|sen7|sen8|sen3|sen2|sen6,2|3|4|1|7|6|8|5,3|2|5|6|7|1|8|4,,2|8|7|6|5|1|3|4,1|2|3|4|5|6|7|8,3|5|6|4|8|1|2|7,5|6|4|7|1|3|2|8,1|2|6|5|3|8|7|4,5|3|2|4|1|8|6|7,2|6|7|8|5|1|4|3,26.57449341,-81.94380188,-1
R_01DM6koe1fWsJQ9,Default Response Set,Anonymous,,,74.215.86.68,0,04/05/16 16:23,04/05/16 16:30,1,AX06ZUCRNSGB3,1,,,,,,1,69.438,69.998,71.865,3,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,america,saudi arabia,mexico,canada,china,japan,new zealand ,australia ,africa,venezuala,,,,,,,,,,,,,,,,,5,1,4,3,6,5,3,6,8,8,2,23,Lead prime,Presentation 1,f4|sen01nn|f7|sen02np|f8|sen03pn|f2|sen04pp|f5|sen05np|f6|sen06pn|f1|sen07nn|f3|sen08pp,,Q54|sen1|sen2|sen5|sen7|sen3|sen6|sen8|sen4,3|2|4|8|5|6|1|7,8|1|6|2|4|5|3|7,,7|1|4|2|3|6|8|5,1|2|3|4|5|6|7|8,3|2|4|8|7|1|5|6,4|6|2|8|5|3|7|1,1|7|6|8|5|3|4|2,7|8|5|2|3|4|6|1,2|1|8|4|3|6|7|5,39.26010132,-84.4890976,-1
R_6JYmoyf2i2pRNmR,Default Response Set,Anonymous,,,108.95.181.182,0,04/05/16 16:24,04/05/16 16:31,1,A3L2NXNLD4AUCS,1,,,,,,1,0,0,52.05,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,america,canada,mexico,england,ireland,scotland,germany,france,belgium,italy,spain,portugal,netherlnds,poland,russia,norwy,swe,,,,,,,,,,4,1,7,2,6,4,3,5,8,1,1,30,Lead prime,Presentation 1 inverse,,f4|sen04pp|f6|sen03pn|f2|sen02np|f7|sen01nn|f1|sen08pp|f8|sen07nn|f5|sen06pn|f3|sen05np,Q54|sen5|sen7|sen2|sen4|sen1|sen3|sen6|sen8,3|4|1|2|8|5|7|6,3|6|1|2|4|5|8|7,,7|8|6|3|1|4|2|5,1|2|3|4|5|6|7|8,6|2|7|1|5|3|4|8,1|6|2|3|4|8|5|7,5|6|7|1|2|3|8|4,3|4|6|7|8|2|5|1,5|8|3|6|2|4|7|1,39.95370483,-82.93170166,-1
R_9NRgxHxhNcQjglT,Default Response Set,Anonymous,,,108.90.121.212,0,04/05/16 16:23,04/05/16 16:31,1,A1FBO95OVBYOH1,1,1,39.527,74.569,75.079,3,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Canada,Mexico,Argentina,Brazil,Germany,Spain,France,United Kingdom,Japan,China,South Korea,North Korea,Thailand,Cambodia,Russia,,,,,,,,,,2,,1,3,4,1,2,5,6,7,6,1,24,Peer prime,Presentation 1,f4|sen01nn|f8|sen02np|f3|sen03pn|f2|sen04pp|f5|sen05np|f1|sen06pn|f7|sen07nn|f6|sen08pp,,Q54|sen7|sen8|sen2|sen5|sen3|sen6|sen4|sen1,3|8|5|2|6|1|4|7,,1|5|3|8|2|7|6|4,4|7|3|5|1|6|8|2,1|2|3|4|5|6|7|8,1|6|4|8|3|2|5|7,4|5|3|1|8|2|6|7,7|5|8|1|2|6|3|4,3|4|7|5|2|8|6|1,3|2|1|7|4|8|5|6,34.06739807,-118.2422943,-1
R_bDeTzx8SZ2reRTf,Default Response Set,Anonymous,,,104.230.220.118,0,04/05/16 16:25,04/05/16 16:31,1,A31UXXZVI3U4E2,1,1,0,0,31.383,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,usa,canada,mexico,brazil,argentina,spain,costa rica,columbia,virgin islands,barbados,england,scottland,germany,italy,france,belgium,switzerland,c,,,,,,,,6,,1,8,6,3,1,4,5,7,7,1,26,Peer prime,Presentation 1,f1|sen01nn|f8|sen02np|f7|sen03pn|f2|sen04pp|f6|sen05np|f5|sen06pn|f3|sen07nn|f4|sen08pp,,Q54|sen6|sen4|sen7|sen5|sen1|sen3|sen8|sen2,2|5|1|7|4|8|3|6,,3|7|4|2|6|5|1|8,5|6|8|2|1|3|4|7,1|2|3|4|5|6|7|8,1|8|6|4|5|3|2|7,1|4|3|8|2|5|6|7,7|3|8|5|1|6|4|2,8|2|3|7|4|1|5|6,3|2|4|1|7|6|5|8,40.084198,-82.93779755,-1
R_1HVLjmnLagNA3uR,Default Response Set,Anonymous,,,50.181.245.226,0,04/05/16 16:24,04/05/16 16:31,1,A2QUQ0S2F6K3QJ,1,1,0,0,50.269,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,england,spain,italy ,mexico,brazil,chile,croatia,austria,germany,australia,new zealand,china,korea,singapore,turkey,c,,,,,,,,,,2,,1,8,1,3,4,7,3,7,5,2,59,Peer prime,Presentation 1,f8|sen01nn|f4|sen02np|f5|sen03pn|f7|sen04pp|f1|sen05np|f3|sen06pn|f6|sen07nn|f2|sen08pp,,Q54|sen3|sen4|sen2|sen7|sen1|sen5|sen8|sen6,8|7|2|6|5|1|3|4,,2|4|1|6|5|7|3|8,4|1|7|8|2|5|3|6,1|2|3|4|5|6|7|8,4|7|6|2|1|3|8|5,8|2|7|3|1|6|4|5,6|1|2|8|3|4|7|5,1|5|8|3|2|4|7|6,5|3|2|7|8|1|6|4,47.62010193,-122.1408005,-1
R_6FpsX20ty0sBSoR,Default Response Set,Anonymous,,,66.87.116.176,0,04/05/16 16:22,04/05/16 16:31,1, A1KUAL8PN2X8PK,1,1,0,0,60.678,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,Usa,China,Japan,Thiland,India,Pakistian,Venezuela ,Cuba,Jordan,Sud,,,,,,,,,,,,,,,,4,,1,7,6,8,3,2,6,4,2,2,28,Peer prime,Presentation 1 inverse,,f3|sen04pp|f8|sen03pn|f7|sen02np|f5|sen01nn|f6|sen08pp|f1|sen07nn|f4|sen06pn|f2|sen05np,Q54|sen2|sen5|sen3|sen7|sen1|sen4|sen6|sen8,8|2|3|7|1|4|6|5,,8|3|1|5|6|2|7|4,2|3|5|1|7|8|6|4,1|2|3|4|5|6|7|8,2|7|5|4|8|3|1|6,3|6|2|8|7|4|1|5,4|8|1|2|7|6|3|5,1|8|3|2|6|4|5|7,1|4|7|2|6|5|8|3,40.66949463,-73.87259674,-1
R_3OtaL7WEglgcd5b,Default Response Set,Anonymous,,,108.73.39.136,0,04/05/16 16:23,04/05/16 16:31,1,A2WLGVXAVT2XTR,1,,,,,,1,4.374,28.288,76.928,6,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Mexico,Canada,Australia,Canada,France,England,China,Russia,El Salvador,Brazil,Honduras,Poland,Nigeria,Spain,greece,,,,,,,,,,,5,1,3,2,7,5,1,8,4,6,1,60,Lead prime,Presentation 1 inverse,,f5|sen04pp|f2|sen03pn|f7|sen02np|f3|sen01nn|f8|sen08pp|f6|sen07nn|f4|sen06pn|f1|sen05np,Q54|sen4|sen2|sen6|sen7|sen3|sen5|sen8|sen1,4|7|6|2|8|5|1|3,6|1|3|5|8|4|7|2,,4|8|2|7|3|1|5|6,1|2|3|4|5|6|7|8,8|4|3|5|2|7|6|1,2|6|7|8|5|3|1|4,8|7|2|5|6|1|4|3,8|5|4|1|7|3|6|2,2|3|4|7|5|8|6|1,29.27589417,-94.83110046,-1
R_6Ma7vJGoE7tiI5L,Default Response Set,Anonymous,,,129.133.74.44,0,04/05/16 16:23,04/05/16 16:32,1,A1QJW2DB0W14FB,1,,,,,,1,0,0,66.259,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,united states,canada,france,italy,india,japan,germany,china,afghanistan,jerusalem,africa,brazil,peru,dominican republic,,,,,,,,,,,,,1,1,4,3,2,5,7,8,5,6,2,34,Lead prime,Presentation 1,f4|sen01nn|f5|sen02np|f2|sen03pn|f1|sen04pp|f7|sen05np|f8|sen06pn|f3|sen07nn|f6|sen08pp,,Q54|sen6|sen3|sen8|sen5|sen2|sen1|sen7|sen4,8|4|6|3|7|5|2|1,4|5|8|3|6|2|1|7,,4|5|8|3|2|6|1|7,1|2|3|4|5|6|7|8,3|8|5|6|1|4|7|2,5|6|2|8|1|3|7|4,1|6|7|5|8|2|3|4,8|2|3|1|7|6|5|4,4|3|6|7|2|1|8|5,41.56230164,-72.65059662,-1
R_8cWmvHTERQpa79H,Default Response Set,Anonymous,,,98.100.99.226,0,04/05/16 16:24,04/05/16 16:32,1,A2RSMGCK1LWSS2,1,,,,,,1,0,0,55.174,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States ,United Kingdom,Poland,Germany ,Mexico,Canada,China,Australia,South Africa,Kenya,Spain,Portugal,Italy,Brazil,Russia,,,,,,,,,,,,7,1,4,5,1,2,8,6,3,7,1,34,Lead prime,Presentation 1 inverse,,f2|sen04pp|f1|sen03pn|f5|sen02np|f8|sen01nn|f7|sen08pp|f3|sen07nn|f6|sen06pn|f4|sen05np,Q54|sen6|sen3|sen5|sen8|sen7|sen4|sen1|sen2,2|6|7|3|1|4|8|5,2|8|5|6|4|1|7|3,,2|8|4|1|7|5|6|3,1|2|3|4|5|6|7|8,7|3|5|6|4|8|1|2,3|2|5|7|4|1|6|8,5|7|4|2|1|6|3|8,5|3|4|2|8|7|1|6,4|8|1|6|5|7|3|2,38.95629883,-94.58380127,-1
R_ag8CNeQPGIcx0y1,Default Response Set,Anonymous,,,66.157.200.97,0,04/05/16 16:26,04/05/16 16:32,1,A2A3QA1VCMLUSX,1,,,,,,1,0,0,38.993,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,australia,brazil,canada,iraq,irann,india,china,japan,north korea,south koria,america,russia,congo,taiwan,new zealand,peru,chili,mex,,,,,,,,,6,1,5,7,8,6,2,4,5,1,2,28,Lead prime,Presentation 1,f8|sen01nn|f6|sen02np|f5|sen03pn|f2|sen04pp|f3|sen05np|f1|sen06pn|f4|sen07nn|f7|sen08pp,,Q54|sen4|sen8|sen6|sen2|sen7|sen5|sen3|sen1,2|8|3|7|6|4|1|5,6|8|7|1|3|4|5|2,,1|4|5|7|8|3|6|2,1|2|3|4|5|6|7|8,4|7|3|5|8|2|1|6,2|6|1|8|3|7|5|4,2|1|8|6|5|4|3|7,4|1|2|6|7|5|3|8,8|3|2|7|6|1|4|5,30.33039856,-81.6516037,-1
R_aWzdXOIQ9iKBfqR,Default Response Set,Anonymous,,,24.11.188.35,0,04/05/16 16:25,04/05/16 16:32,1,ALK4VP6TPCBUV,1,,,,,,1,0,0,58.987,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Canada,mexico,Cuba,Germany,Argentina,Buenos Ares,Brazil,United Kingdom,France,Australia,China,Japan,N. korea,S. Korea,Malaysia,Uraguay,,,,,,,,,,2,1,7,4,3,2,6,1,8,7,2,29,Lead prime,Presentation 1 inverse,,f2|sen04pp|f5|sen03pn|f4|sen02np|f8|sen01nn|f7|sen08pp|f3|sen07nn|f1|sen06pn|f6|sen05np,Q54|sen4|sen2|sen8|sen5|sen3|sen6|sen1|sen7,1|5|3|8|7|2|6|4,2|6|1|4|8|5|3|7,,6|7|1|5|2|8|3|4,1|2|3|4|5|6|7|8,8|4|3|6|1|2|7|5,3|2|1|4|8|7|6|5,1|2|5|3|6|8|7|4,3|6|8|4|2|5|1|7,6|1|4|8|7|2|5|3,32.80360413,-79.9469986,-1
R_6JtU2yMD6Vu1Tk9,Default Response Set,Anonymous,,,162.119.128.144,0,04/05/16 16:26,04/05/16 16:32,1,A13D5D58SC8EKW,1,1,0,0,41.826,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,america,mexico,canada,germany,japan,russia,korea,vietnam,australia,china,greenland,iceland,iran,iraq,brazil,,,,,,,,,,,6,,1,4,1,5,1,3,4,7,8,1,37,Peer prime,Presentation 1,f7|sen01nn|f4|sen02np|f8|sen03pn|f6|sen04pp|f2|sen05np|f1|sen06pn|f5|sen07nn|f3|sen08pp,,Q54|sen5|sen6|sen3|sen4|sen1|sen8|sen7|sen2,6|8|1|7|3|2|5|4,,7|1|5|2|6|8|3|4,6|1|5|2|3|7|4|8,1|2|3|4|5|6|7|8,3|8|1|4|5|7|2|6,1|6|3|2|4|8|7|5,4|6|7|5|1|2|3|8,8|1|2|5|4|7|6|3,1|2|5|4|6|7|3|8,38.47380066,-121.4434052,-1
R_0TU6WJMi6VOrFhb,Default Response Set,Anonymous,,,96.41.43.77,0,04/05/16 16:23,04/05/16 16:32,1,A26M997VYVK0E6,1,,,,,,1,22.436,22.436,70.713,1,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,Mexico,United States,Iraq,Iran,Saudi Arabia,Denmark,England,France,Indonesia,India,Vietnam,Peru,Uruguay,Brazil,Argentina,Chile,Colombia,Ecuador,Bolivia,Venezuela,El Salvador,H,,,,,2,1,1,2,3,5,6,7,8,4,1,28,Lead prime,Presentation 1 inverse,,f3|sen04pp|f5|sen03pn|f2|sen02np|f1|sen01nn|f4|sen08pp|f8|sen07nn|f7|sen06pn|f6|sen05np,Q54|sen6|sen8|sen2|sen7|sen1|sen5|sen4|sen3,7|2|4|3|1|8|5|6,7|5|2|8|1|6|4|3,,6|3|7|1|2|8|5|4,1|2|3|4|5|6|7|8,4|5|6|8|1|7|2|3,4|8|2|6|3|1|5|7,1|7|3|2|5|4|6|8,8|6|2|4|7|3|1|5,2|6|7|8|5|4|1|3,33.75419617,-118.2019043,-1
R_6gGNX5dZhJH6gHH,Default Response Set,Anonymous,,,173.25.44.104,0,04/05/16 16:22,04/05/16 16:32,1,A24LC97AU3QC7G,1,,,,,,1,92.506,240.321,253.665,4,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA ,CANADA,BRASIL ,MEXICO,RUSSIA,MOLDOVA,CHINA,JAPAN,KOREA,AUSTRA,,,,,,,,,,,,,,,,,5,1,2,1,7,7,4,1,6,1,1,34,Lead prime,Presentation 1 inverse,,f3|sen04pp|f7|sen03pn|f2|sen02np|f6|sen01nn|f1|sen08pp|f8|sen07nn|f4|sen06pn|f5|sen05np,Q54|sen4|sen5|sen6|sen7|sen3|sen1|sen8|sen2,2|7|8|3|6|1|4|5,5|8|4|7|3|1|6|2,,3|2|4|8|5|1|6|7,1|2|3|4|5|6|7|8,7|5|2|3|6|4|1|8,5|6|8|1|7|2|4|3,6|3|1|5|2|8|4|7,4|5|6|2|3|7|1|8,3|1|8|7|5|6|4|2,34.79449463,-86.51270294,-1
R_eh9Vo7Mh23KozSl,Default Response Set,Anonymous,,,68.114.102.55,0,04/05/16 16:25,04/05/16 16:32,1,A1CKIYN01NV9GJ,1,1,3.444,24.536,59.385,4,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,usa,russia,,,,,,,,,,,,,,,,,,,,,,,,2,,1,3,3,1,8,3,5,4,2,2,29,Peer prime,Presentation 1,f7|sen01nn|f6|sen02np|f1|sen03pn|f5|sen04pp|f8|sen05np|f3|sen06pn|f4|sen07nn|f2|sen08pp,,Q54|sen6|sen8|sen7|sen1|sen4|sen3|sen5|sen2,8|2|7|1|4|6|3|5,,4|6|5|7|1|8|3|2,2|5|1|3|6|8|4|7,1|2|3|4|5|6|7|8,8|7|6|1|5|2|4|3,5|8|3|4|1|2|6|7,4|5|1|7|8|3|6|2,7|2|3|8|1|5|4|6,5|4|8|6|3|1|7|2,30.27119446,-89.77050018,-1
R_6LSVCaDaA5LVfb7,Default Response Set,Anonymous,,,186.159.134.67,0,04/05/16 16:32,04/05/16 16:32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.933303833,-84.08329773,-1
R_43efESbb2d8FHWB,Default Response Set,Anonymous,,,72.28.22.99,0,04/05/16 16:24,04/05/16 16:33,1,A39WGGJ22N4S4F,1,1,0,0,99.559,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,usa,canada,mexico,greenland,iceland,france,spain,portugal,england,ireland,scotland,germany,afghanistan,iraq,kuwait,egypt,turkey,italy,georgia,russia,yu,,,,,3,,1,7,1,6,1,5,8,7,4,2,30,Peer prime,Presentation 1,f8|sen01nn|f1|sen02np|f6|sen03pn|f3|sen04pp|f5|sen05np|f2|sen06pn|f7|sen07nn|f4|sen08pp,,Q54|sen7|sen3|sen1|sen8|sen4|sen2|sen6|sen5,6|1|2|7|3|4|5|8,,2|8|3|7|5|1|6|4,1|7|5|3|8|6|2|4,1|2|3|4|5|6|7|8,1|3|6|4|5|2|8|7,5|2|6|1|3|8|4|7,2|5|7|8|1|6|4|3,6|1|4|8|7|3|2|5,2|8|4|1|6|5|3|7,41.43490601,-75.41239929,-1
R_b1RUxvWuKCrfYvb,Default Response Set,Anonymous,,,173.170.214.79,0,04/05/16 16:25,04/05/16 16:33,1,A2UCO1QAJ36RQ9,1,,,,,,1,0,0,110.486,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,Canada,Ireland,USA,Mexico,Aruba,Japan,China,Russia,Iran,Iran,Israel,Kuwait,Spain,England,Ireland,Norway,Brazil,Switzerland,Germany,Turkey ,,,,,,,4,1,2,6,7,5,8,2,6,2,2,40,Lead prime,Presentation 1,f1|sen01nn|f6|sen02np|f7|sen03pn|f4|sen04pp|f5|sen05np|f8|sen06pn|f3|sen07nn|f2|sen08pp,,Q54|sen7|sen6|sen1|sen4|sen5|sen3|sen2|sen8,7|1|6|4|5|3|8|2,3|6|7|4|8|1|2|5,,2|3|5|4|1|6|8|7,1|2|3|4|5|6|7|8,8|1|2|3|4|5|6|7,5|2|7|3|1|6|4|8,5|8|6|2|1|3|4|7,8|2|1|3|4|5|7|6,2|7|5|1|6|4|3|8,28.07949829,-81.80370331,-1
