ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,mturkid,Q2,peerprime,peertime_1,peertime_2,peertime_3,peertime_4,leadprime,leadtime_1,leadtime_2,leadtime_3,leadtime_4,f1,sen01p,f2,sen02p,f3,sen03p,f4,sen04p,f5,sen05n,f6,sen06n,f7,sen07n,f8,sen08n,f1,sen01p,f2,sen02p,f3,sen03p,f4,sen04p,f5,sen05n,f6,sen06n,f7,sen07n,f8,sen08n,countries_1_TEXT,countries_2_TEXT,countries_3_TEXT,countries_4_TEXT,countries_5_TEXT,countries_6_TEXT,countries_7_TEXT,countries_8_TEXT,countries_9_TEXT,countries_10_TEXT,countries_11_TEXT,countries_12_TEXT,countries_13_TEXT,countries_14_TEXT,countries_15_TEXT,countries_16_TEXT,countries_17_TEXT,countries_18_TEXT,countries_19_TEXT,countries_20_TEXT,countries_21_TEXT,countries_22_TEXT,countries_23_TEXT,countries_24_TEXT,countries_25_TEXT,lead,Q54,sen1,sen2,sen3,sen4,sen5,sen6,sen7,sen8,sex,age,DO-BR-FL_37,DO-BR-FL_19,DO-BL-Presentation1,DO-BL-Presentation1inverse,DO-BL-Recall1,DO-Q-sen2,DO-Q-sen1,DO-Q-lead,DO-Q-sen6,DO-Q-sen3,DO-Q-sen5,DO-Q-sen7,DO-Q-sen8,DO-Q-sen4,LocationLatitude,LocationLongitude,LocationAccuracy
R_3luO92nRSAr5N6B,Default Response Set,Anonymous,,,199.19.250.26,0,29/03/16 16:48,29/03/16 16:54,1,AFEAPID5IIFGU,1,1,0,0,56.052,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,britian,france,canada,mexico,iran,,,,,,,,,,,,,,,,,,,,,1,6,4,6,1,7,6,3,8,1,27,Peer prime,Presentation 1,f1|sen04p|f2|sen08n|f3|sen01p|f4|sen06n|f5|sen05n|f6|sen02p|f7|sen03p|f8|sen07n,,Q54|sen8|sen4|sen6|sen2|sen5|sen7|sen3|sen1,2|8|5|3|1|6|4|7,1|2|3|4|5|6|7|8,,6|4|5|3|1|7|2|8,3|7|4|8|5|2|1|6,1|2|4|8|6|3|5|7,5|7|4|3|8|1|2|6,5|6|3|4|8|2|1|7,5|7|1|4|8|6|2|3,39.03349304,-77.4838028,-1
R_6DK89s9dMNN3ijH,Default Response Set,Anonymous,,,24.24.131.40,0,29/03/16 16:50,29/03/16 16:57,1,A2SJC9VRBGNC58,1,,,,,,1,0,0,32.403,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Ukrane,Syria,Canada,Ethiopia,New Zealand,France,England,Finland,Sweden,Iceland,,,,,,,,,,,,,,,2,1,8,4,2,5,7,6,3,1,2,52,Lead prime,Presentation 1 inverse,,f1|sen08n|f2|sen03p|f3|sen07n|f4|sen02p|f5|sen04p|f6|sen06n|f7|sen05n|f8|sen01p,Q54|sen4|sen2|sen1|sen7|sen6|sen3|sen8|sen5,6|3|2|7|5|1|8|4,1|2|3|4|5|6|7|8,8|5|4|1|2|6|3|7,5|2|1|4|8|6|7|3,4|1|5|8|7|3|6|2,6|8|7|2|3|5|1|4,4|2|8|1|3|7|6|5,4|6|5|3|8|1|2|7,5|8|2|7|4|1|3|6,34.17930603,-118.4319992,-1
R_5mzGydOqaJxtHnv,Default Response Set,Anonymous,,,173.217.107.69,0,29/03/16 16:44,29/03/16 16:57,1,A3FPXLLF0B8CIC,1,,,,,,1,0.937,101.741,116.197,3,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,5,5,5,4,2,6,1,4,1,33,Lead prime,Presentation 1,f1|sen04p|f2|sen07n|f3|sen03p|f4|sen05n|f5|sen06n|f6|sen01p|f7|sen02p|f8|sen08n,,Q54|sen1|sen3|sen8|sen2|sen7|sen5|sen6|sen4,3|2|7|5|8|4|1|6,1|2|3|4|5|6|7|8,5|7|6|4|8|1|2|3,8|7|6|2|5|3|1|4,6|8|7|3|2|4|1|5,8|4|2|5|1|7|6|3,3|2|1|8|7|4|6|5,8|4|3|7|2|6|5|1,7|6|5|4|2|3|1|8,32.70809937,-93.2779007,-1
R_0ujDIioat7u9PM1,Default Response Set,Anonymous,,,76.114.34.176,0,29/03/16 16:52,29/03/16 16:58,1,A2N9AKAOR17XB3,1,,,,,,1,0,0,41.295,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,South America,Mexico,Canada,Greenland,Germany,Iceland,finland,Greece,Italy,Switzerland,,,,,,,,,,,,,,,1,1,1,3,7,6,5,8,1,8,1,67,Lead prime,Presentation 1,f1|sen01p|f2|sen07n|f3|sen02p|f4|sen06n|f5|sen05n|f6|sen04p|f7|sen03p|f8|sen08n,,Q54|sen7|sen8|sen6|sen4|sen2|sen1|sen3|sen5,4|3|7|6|1|5|2|8,1|2|3|4|5|6|7|8,3|8|6|2|4|5|1|7,6|7|3|1|4|5|2|8,6|8|4|1|5|7|3|2,4|8|2|1|3|6|7|5,7|1|2|3|6|4|5|8,3|5|6|1|2|7|8|4,7|2|8|5|3|4|6|1,38.54510498,-121.3833008,-1
R_dmKPpVYOJRyLR1b,Default Response Set,Anonymous,,,97.82.133.57,0,29/03/16 16:54,29/03/16 17:00,1,A1AWEM2XEAVOVQ,1,1,15.285,33.83,36.312,10,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,Africa,Asia,China,Hungary,Iran,Iraq,America,Mexico,Australia,New Zeland,Wales,England,France,Spain,Hungary,Istanbul,Brazil,Columbia,,,,,,,,,1,8,1,5,2,7,7,4,6,2,31,Peer prime,Presentation 1 inverse,,f1|sen07n|f2|sen04p|f3|sen05n|f4|sen02p|f5|sen03p|f6|sen08n|f7|sen06n|f8|sen01p,Q54|sen1|sen8|sen5|sen4|sen3|sen7|sen6|sen2,4|8|2|1|7|5|6|3,1|2|3|4|5|6|7|8,,3|4|7|1|8|6|5|2,2|5|8|7|6|1|3|4,3|7|6|4|8|5|2|1,4|6|7|8|2|1|3|5,8|5|2|3|7|4|6|1,6|3|4|1|2|7|8|5,35.52830505,-82.52249908,-1
R_8IGC8uWc0S0WuuV,Default Response Set,Anonymous,,,65.164.195.36,0,29/03/16 16:56,29/03/16 17:02,1, A373KYYAUYTT29,1,1,7.508,50.477,56.096,17,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,africa,asia,america,canada,portugal,brazil,china,mixico,nicaragua,honduras,madagascar,australia,new zeland,antartica,england,ireland,sco,,,,,,,,,,1,6,6,3,1,5,7,2,4,2,29,Peer prime,Presentation 1,f1|sen04p|f2|sen07n|f3|sen01p|f4|sen08n|f5|sen05n|f6|sen02p|f7|sen03p|f8|sen06n,,Q54|sen5|sen8|sen4|sen1|sen6|sen2|sen3|sen7,4|1|3|8|2|6|5|7,1|2|3|4|5|6|7|8,,3|2|6|4|1|5|8|7,7|6|4|5|2|3|1|8,5|2|6|8|1|4|7|3,4|1|8|3|6|7|2|5,8|3|1|4|7|5|6|2,7|3|6|8|2|4|5|1,35.67999268,-77.91259766,-1
R_4HCFJNFO9yojjxP,Default Response Set,Anonymous,,,24.120.53.14,0,29/03/16 16:56,29/03/16 17:03,1,A153FVJRRM27G7,1,,,,,,1,0,0,64.001,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States of America,Mexico,Belieze,Guatemala,Honduras,El Salvador,Nicaragua,Panama,Colombia,Peru,Ecuador,Argentina,Chile,Brazil,Bolivia,Uruguay,Paraguay,Guyana,,,,,,,,2,1,8,3,3,2,3,1,7,6,1,32,Lead prime,Presentation 1 inverse,,f1|sen06n|f2|sen04p|f3|sen07n|f4|sen01p|f5|sen03p|f6|sen08n|f7|sen05n|f8|sen02p,Q54|sen7|sen5|sen2|sen1|sen8|sen3|sen4|sen6,1|5|8|6|7|4|3|2,1|2|3|4|5|6|7|8,1|6|8|4|2|5|3|7,7|2|1|6|3|5|8|4,8|5|7|6|1|2|3|4,8|7|1|4|2|3|5|6,4|7|8|2|3|6|5|1,1|5|2|7|8|3|4|6,6|4|1|2|3|5|8|7,36.17370605,-115.1242981,-1
R_ahFH1iO4bM5btWJ,Default Response Set,Anonymous,,,24.173.6.170,0,29/03/16 16:57,29/03/16 17:03,1,A2BJLT9BGY086I,1,,,,,,1,0,0,56.873,0,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA ,England,South Korea,North Korea,Mexico ,Canada ,Spain ,Russia ,Peru ,Italy ,,,,,,,,,,,,,,,,6,1,7,3,6,1,8,4,2,5,2,33,Lead prime,Presentation 1,f1|sen04p|f2|sen07n|f3|sen01p|f4|sen06n|f5|sen08n|f6|sen03p|f7|sen02p|f8|sen05n,,Q54|sen3|sen1|sen8|sen4|sen7|sen5|sen6|sen2,5|8|3|7|6|4|1|2,1|2|3|4|5|6|7|8,5|8|2|6|7|1|3|4,2|3|4|1|7|5|8|6,2|5|7|4|3|1|6|8,1|2|3|5|6|4|7|8,1|2|6|3|7|8|5|4,4|5|1|8|3|6|7|2,3|7|6|2|5|1|4|8,32.92449951,-96.89379883,-1
R_6PxpaDv1feSm8xn,Default Response Set,Anonymous,,,208.185.61.162,0,29/03/16 16:56,29/03/16 17:03,1,A3HNAJE7OJP66A,1,1,36.336,36.336,38.628,1,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,Albania,Angola,Andorra,Burundi,Belgium,Burkino faso,Burundi,Cameroon,Canada,Costa rica,Djbouti,Dominica,D,,,,,,,,,,,,,,1,5,3,6,3,7,2,1,5,2,23,Peer prime,Presentation 1,f1|sen01p|f2|sen08n|f3|sen03p|f4|sen07n|f5|sen06n|f6|sen02p|f7|sen04p|f8|sen05n,,Q54|sen3|sen7|sen4|sen5|sen8|sen1|sen6|sen2,7|4|5|8|3|2|1|6,1|2|3|4|5|6|7|8,,6|5|2|3|7|4|8|1,3|2|6|4|8|1|7|5,6|8|3|1|2|7|4|5,2|5|7|6|3|1|8|4,4|7|2|5|8|6|3|1,2|3|7|8|5|1|4|6,42.56889343,-84.83609772,-1
R_bdULPBCe0WsortP,Default Response Set,Anonymous,,,70.177.133.73,0,29/03/16 16:57,29/03/16 17:04,1,AL12RG9EJZ60,1,1,0,0,97.522,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,uniyed states,canada,kenya,nigeria,newfoundland,england,mali,tanzania,sweden,germany,denmark,ireland,scotland,australia,new zeal,,,,,,,,,,,,1,8,7,5,4,6,3,1,6,1,53,Peer prime,Presentation 1 inverse,,f1|sen07n|f2|sen02p|f3|sen06n|f4|sen04p|f5|sen03p|f6|sen05n|f7|sen08n|f8|sen01p,Q54|sen4|sen7|sen3|sen5|sen6|sen8|sen2|sen1,5|2|4|3|6|8|1|7,1|2|3|4|5|6|7|8,,5|7|4|8|1|6|2|3,1|6|5|7|8|4|3|2,7|4|5|6|3|1|2|8,2|3|1|6|7|4|5|8,4|6|7|3|2|5|1|8,6|2|8|4|1|3|5|7,32.58140564,-83.62860107,-1
R_cApiyHayR8aU5pz,Default Response Set,Anonymous,,,168.98.67.10,0,29/03/16 16:59,29/03/16 17:05,1,A2AS1XVESKIKG,1,1,43.155,43.155,50.893,1,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,USA,Great Britain,Germany,Slovenia,Italy,Poland,Austria,Netherlands,France,Slovakia,Croatia,Canada,Denmark,Norway,Finland,Russia,Iceland,Luxembourg,,,,,,,,,1,6,3,3,7,4,1,5,5,2,60,Peer prime,Presentation 1,f1|sen02p|f2|sen08n|f3|sen01p|f4|sen05n|f5|sen07n|f6|sen04p|f7|sen03p|f8|sen06n,,Q54|sen5|sen2|sen8|sen1|sen3|sen4|sen7|sen6,3|7|2|6|5|1|8|4,1|2|3|4|5|6|7|8,,4|1|5|7|8|6|2|3,6|2|4|8|7|1|5|3,5|4|2|7|8|3|1|6,8|6|2|4|5|1|7|3,6|1|4|5|8|3|2|7,7|3|8|2|6|5|1|4,40.76049805,-73.99330139,-1
R_ahgrdubZsAQRnqB,Default Response Set,Anonymous,,,73.21.30.145,0,29/03/16 17:00,29/03/16 17:05,1,A1MDTLVYHRI62J,1,1,0,0,45.893,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Mexico,Canada,Argentina,Brazil,Columbia,Germany,Netherlands,Russia,India,Portugal,,,,,,,,,,,,,,,,1,5,1,8,4,6,7,8,1,1,28,Peer prime,Presentation 1 inverse,,f1|sen08n|f2|sen03p|f3|sen06n|f4|sen04p|f5|sen01p|f6|sen05n|f7|sen07n|f8|sen02p,Q54|sen5|sen3|sen2|sen1|sen8|sen6|sen7|sen4,2|6|4|8|3|7|1|5,1|2|3|4|5|6|7|8,,6|3|2|4|1|7|5|8,7|6|1|3|2|4|8|5,6|4|7|2|8|1|5|3,4|8|1|2|5|3|7|6,8|3|4|5|1|7|6|2,1|6|4|2|8|5|3|7,31.99510193,-81.27230072,-1
R_3lYGKJ6QJqWZk1v,Default Response Set,Anonymous,,,71.90.16.18,0,29/03/16 17:05,29/03/16 17:06,1,A1Z7J3XE1R8TYT,1,1,0,0,2.188,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,,1,8,4,4,6,6,6,5,2,1,25,Peer prime,Presentation 1,f1|sen02p|f2|sen05n|f3|sen03p|f4|sen06n|f5|sen07n|f6|sen04p|f7|sen01p|f8|sen08n,,Q54|sen5|sen7|sen1|sen6|sen3|sen8|sen2|sen4,5|1|7|6|8|3|4|2,1|2|3|4|5|6|7|8,,1|2|8|5|7|3|6|4,2|3|7|1|6|8|4|5,4|1|2|5|8|7|6|3,8|3|2|1|7|6|5|4,3|1|4|6|7|5|2|8,3|8|7|2|4|5|6|1,42.42570496,-88.9878006,-1
R_6XzDFyMqFTOCx6t,Default Response Set,Anonymous,,,97.90.169.117,0,29/03/16 16:59,29/03/16 17:06,1,A3FOKP72T5I4FR,1,,,,,,1,131.295,131.295,135.212,1,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Canada,Germany,Europe,Great Britain,Greenland,Iceland,Finland,Australia,China,Hong Kong,Japan,Indonesia,,,,,,,,,,,,,8,1,4,7,2,8,1,1,6,5,2,40,Lead prime,Presentation 1 inverse,,f1|sen06n|f2|sen02p|f3|sen07n|f4|sen03p|f5|sen01p|f6|sen08n|f7|sen05n|f8|sen04p,Q54|sen7|sen4|sen6|sen3|sen8|sen2|sen5|sen1,6|8|1|2|4|5|3|7,1|2|3|4|5|6|7|8,6|3|4|8|1|7|5|2,8|7|2|6|5|3|4|1,7|3|1|8|2|5|6|4,7|8|5|3|2|4|6|1,6|3|2|4|7|5|8|1,8|4|1|5|3|6|2|7,4|8|6|2|1|3|5|7,35.8361969,-81.38610077,-1
R_cVogrgkBTxdRk7r,Default Response Set,Anonymous,,,50.148.52.246,0,29/03/16 17:03,29/03/16 17:07,1,A1VHJTJMAVV0WA,1,,,,,,1,1.879,30.847,31.011,66,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States ,United Kingdom,China,Japan,Germany,Belgium,France,Ethiopia,Sudan,Tunisia,East Timor,Phillippines,Spain,Norway,Sweden,Mexico,Canada,Laos,Cambodia,Brazil,Chile,Portugal,,,,3,1,7,2,8,3,1,1,7,1,1,22,Lead prime,Presentation 1,f1|sen01p|f2|sen08n|f3|sen04p|f4|sen05n|f5|sen07n|f6|sen03p|f7|sen02p|f8|sen06n,,Q54|sen3|sen5|sen7|sen1|sen8|sen2|sen4|sen6,8|5|4|1|2|7|6|3,1|2|3|4|5|6|7|8,4|6|5|2|7|1|8|3,4|8|6|7|5|3|1|2,3|5|4|1|7|2|8|6,4|8|5|1|3|7|6|2,6|2|8|3|1|7|4|5,3|1|4|7|2|5|8|6,6|4|7|3|2|8|5|1,42.03019714,-87.68779755,-1
R_exrDEKRjYKxETNr,Default Response Set,Anonymous,,,67.4.215.172,0,29/03/16 17:03,29/03/16 17:08,1,AOTCPS24JM5DQ,1,,,,,,1,2.641,3.996,38.299,3,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United states,Australia ,China,South American ,North America,Algeria ,Albinia ,,,,,,,,,,,,,,,,,,,3,1,6,7,2,4,8,6,4,6,1,24,Lead prime,Presentation 1 inverse,,f1|sen05n|f2|sen04p|f3|sen06n|f4|sen01p|f5|sen03p|f6|sen07n|f7|sen08n|f8|sen02p,Q54|sen1|sen8|sen4|sen5|sen2|sen3|sen6|sen7,8|7|6|5|4|2|1|3,1|2|3|4|5|6|7|8,8|2|3|7|1|6|5|4,5|2|4|8|6|3|1|7,2|3|7|1|4|8|5|6,1|2|7|5|6|4|3|8,6|7|5|3|2|1|4|8,2|7|6|5|8|4|1|3,8|7|6|1|3|2|4|5,44.95550537,-93.16699982,-1
R_72T5IBcMAsJqkeN,Default Response Set,Anonymous,,,69.122.255.210,0,29/03/16 17:03,29/03/16 17:08,1,A1PJSUK86KWAL9,1,1,0,0,39.541,0,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Mexico,Aruba,Italy ,Spain,Canada,Japan,China,Greece,Cuba,Australia,,,,,,,,,,,,,,,,1,5,4,2,5,7,7,1,8,2,42,Peer prime,Presentation 1 inverse,,f1|sen07n|f2|sen03p|f3|sen08n|f4|sen04p|f5|sen02p|f6|sen06n|f7|sen05n|f8|sen01p,Q54|sen2|sen6|sen8|sen5|sen7|sen4|sen1|sen3,6|7|4|8|3|2|5|1,1|2|3|4|5|6|7|8,,6|1|8|7|3|4|5|2,2|7|6|4|5|1|8|3,7|5|2|1|4|6|8|3,8|7|3|4|1|2|5|6,6|4|7|3|2|5|8|1,6|1|3|5|2|7|4|8,40.27870178,-74.36830139,-1
R_cv76LpEBEuOP7VP,Default Response Set,Anonymous,,,108.72.67.68,0,29/03/16 17:02,29/03/16 17:08,1,A1CGWJOF9NSH0T,1,1,0,0,38.002,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,canada,mexico,brazil,chile,argentina,columbia,england,germany,france,russia,sweden,,,,,,,,,,,,,,,,1,1,8,6,3,5,2,5,8,1,46,Peer prime,Presentation 1,f1|sen01p|f2|sen06n|f3|sen04p|f4|sen08n|f5|sen05n|f6|sen03p|f7|sen02p|f8|sen07n,,Q54|sen6|sen4|sen1|sen5|sen3|sen8|sen7|sen2,6|2|3|8|5|4|7|1,1|2|3|4|5|6|7|8,,2|1|7|4|8|6|3|5,5|7|6|3|4|1|8|2,4|3|6|8|5|7|1|2,5|1|8|2|3|6|7|4,6|8|7|1|2|5|4|3,6|3|8|7|2|5|4|1,35.33389282,-119.0225983,-1
R_cwiMq1r5A1SF5MV,Default Response Set,Anonymous,,,205.185.225.46,0,29/03/16 17:04,29/03/16 17:12,1,A1WTRM0IQWLYER,1,,,,,,1,12.414,18.526,88.903,4,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United States,Mexico,Canada,Russia,China,Japan,Iraq,Iran,Spain,Portugal,United Kingdom,Italy,Austria,,,,,,,,,,,,,2,1,4,8,5,2,7,6,1,3,1,38,Lead prime,Presentation 1 inverse,,f1|sen07n|f2|sen04p|f3|sen06n|f4|sen01p|f5|sen03p|f6|sen08n|f7|sen05n|f8|sen02p,Q54|sen4|sen1|sen6|sen3|sen2|sen8|sen7|sen5,1|3|4|7|5|6|2|8,1|2|3|4|5|6|7|8,3|8|6|2|5|7|4|1,6|2|7|3|1|5|8|4,1|5|8|3|6|2|7|4,8|5|4|6|2|3|1|7,5|1|2|4|3|6|7|8,3|7|2|6|8|1|5|4,4|5|3|2|7|8|6|1,35.81930542,-88.95220184,-1
R_5z2U9LgSgPQEGFL,Default Response Set,Anonymous,,,208.117.125.93,0,29/03/16 17:08,29/03/16 17:14,1,A3I9XLIHPPWPN1,1,1,9.533,33.612,43.4,3,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,Afghanistan,Russia,United States,Iran,Iraq,Syria,Holland,Denmark,Finland,United Kingdom,Ireland,Scottland,Kenya,France,Spain,Canada,Mexico,Peru,Brazil,Ger,,,,,,,1,3,1,3,1,4,5,7,2,2,52,Peer prime,Presentation 1,f1|sen04p|f2|sen06n|f3|sen02p|f4|sen07n|f5|sen05n|f6|sen03p|f7|sen01p|f8|sen08n,,Q54|sen4|sen5|sen1|sen2|sen7|sen6|sen3|sen8,4|3|7|5|2|6|8|1,1|2|3|4|5|6|7|8,,7|8|5|3|6|4|1|2,6|8|2|3|1|7|4|5,1|4|8|5|7|6|3|2,4|8|3|1|7|2|5|6,7|3|1|8|2|4|5|6,1|4|6|5|2|8|3|7,33.12879944,-107.0276031,-1
R_6R66MdS0Pk9ICdT,Default Response Set,Anonymous,,,74.65.55.219,0,29/03/16 17:08,29/03/16 17:14,1,A1DEYJ64F6O2P8,1,,,,,,1,11.839,74.195,77.712,24,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,United states,canada,mexico,chile,brazil,switzerland,italy,north korea,south korea,guam,japan,china,iceland,russia,greenland,sweden,bolivia,,,,,,,,,5,1,4,2,5,6,1,7,6,3,1,26,Lead prime,Presentation 1 inverse,,f1|sen05n|f2|sen02p|f3|sen06n|f4|sen01p|f5|sen03p|f6|sen07n|f7|sen08n|f8|sen04p,Q54|sen3|sen6|sen1|sen7|sen5|sen2|sen4|sen8,8|7|5|2|3|4|6|1,1|2|3|4|5|6|7|8,8|3|4|1|2|5|6|7,3|2|7|1|4|8|5|6,6|2|8|4|3|5|7|1,5|6|4|1|7|3|2|8,8|2|6|7|4|1|5|3,1|7|2|5|6|8|4|3,3|2|4|8|1|5|6|7,43.23519897,-78.20709991,-1
R_3xD2mX7Ww2iBHZX,Default Response Set,Anonymous,,,72.189.124.40,0,29/03/16 17:11,29/03/16 17:18,1,A217W59SA6LZSR,1,1,99.594,99.61,100.029,2,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,6,7,4,2,7,6,5,2,23,Peer prime,Presentation 1,f1|sen01p|f2|sen07n|f3|sen04p|f4|sen05n|f5|sen08n|f6|sen03p|f7|sen02p|f8|sen06n,,Q54|sen5|sen4|sen1|sen6|sen7|sen3|sen8|sen2,7|1|8|2|5|3|4|6,1|2|3|4|5|6|7|8,,3|6|5|1|4|7|8|2,6|8|1|7|3|2|5|4,1|6|5|2|8|7|3|4,4|1|2|7|5|8|6|3,2|6|8|3|4|7|1|5,8|2|7|5|4|6|3|1,28.49130249,-81.40969849,-1
R_dhd7k1d2gU9bwrz,Default Response Set,Anonymous,,,73.230.6.201,0,29/03/16 17:14,29/03/16 17:20,1,A294A6GI34E9OI,1,1,0,0,30.872,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,US,Asia,Japan,Australia,China,Germany,France,,,,,,,,,,,,,,,,,,,,1,1,6,6,5,4,7,2,3,2,35,Peer prime,Presentation 1,f1|sen01p|f2|sen07n|f3|sen02p|f4|sen08n|f5|sen05n|f6|sen03p|f7|sen04p|f8|sen06n,,Q54|sen5|sen7|sen1|sen6|sen8|sen2|sen3|sen4,3|7|5|8|1|2|6|4,1|2|3|4|5|6|7|8,,3|4|5|2|8|7|6|1,2|1|4|6|7|3|5|8,8|3|4|7|6|2|1|5,1|8|2|3|5|6|7|4,2|6|5|1|4|7|8|3,7|3|2|8|5|4|1|6,40.16799927,-76.60929871,-1
R_4NuHP1AW9Jez2ZL,Default Response Set,Anonymous,,,24.211.52.44,0,29/03/16 17:14,29/03/16 17:20,1,A27Y8K3JEAFZIB,1,,,,,,1,23.774,23.774,32.608,1,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,USA,Canada,Italy,Germany,China,Japan,North Korea,South Korea,Brazil,France,England,Spain,Monaco,Hungary,Poland,Norway,Sweden,Iceland,South Africa,Mexico,Cu,,,,,4,1,5,4,7,2,6,6,7,1,1,40,Lead prime,Presentation 1 inverse,,f1|sen08n|f2|sen04p|f3|sen07n|f4|sen02p|f5|sen01p|f6|sen06n|f7|sen05n|f8|sen03p,Q54|sen8|sen1|sen7|sen4|sen5|sen2|sen6|sen3,2|7|6|3|5|1|4|8,1|2|3|4|5|6|7|8,6|7|5|1|2|3|8|4,6|4|1|7|3|2|8|5,7|3|4|5|8|1|6|2,8|3|4|1|6|5|7|2,2|3|4|8|5|6|7|1,2|1|4|6|5|3|8|7,4|6|3|5|8|1|7|2,33.56030273,-79.0440979,-1
R_6EhBoulfbGO6YqV,Default Response Set,Anonymous,,,104.222.63.170,0,29/03/16 17:17,29/03/16 17:23,1,A3A28RJ83OIL3D,1,1,0,0,31.455,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,United States,Canada,Mexico,China,Japan,India,South Korea,North Korea,France,Ireland,Finland,Germany,,,,,,,,,,,,,,,1,3,7,1,1,3,5,8,4,2,23,Peer prime,Presentation 1,f1|sen03p|f2|sen05n|f3|sen01p|f4|sen08n|f5|sen06n|f6|sen04p|f7|sen02p|f8|sen07n,,Q54|sen8|sen5|sen4|sen1|sen6|sen3|sen7|sen2,2|7|3|1|5|8|4|6,1|2|3|4|5|6|7|8,,6|3|5|1|4|8|7|2,2|6|1|8|4|5|3|7,4|5|2|6|3|1|8|7,3|4|8|2|1|7|5|6,3|1|6|7|8|5|2|4,7|4|3|1|5|8|6|2,33.6230011,-91.70850372,-1
R_0N8Lxt2uLMQn30h,Default Response Set,Anonymous,,,173.169.124.65,0,29/03/16 17:16,29/03/16 17:23,1,A11G1TGXX3YS24,1,,,,,,1,0,0,61.796,0,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,usa,africa,france,belgium,australia,china,japan,mongolia,,,,,,,,,,,,,,,,,,8,1,2,8,4,5,6,7,1,5,2,65,Lead prime,Presentation 1 inverse,,f1|sen07n|f2|sen01p|f3|sen06n|f4|sen03p|f5|sen04p|f6|sen08n|f7|sen05n|f8|sen02p,Q54|sen2|sen5|sen6|sen1|sen3|sen7|sen4|sen8,1|2|6|4|3|8|5|7,1|2|3|4|5|6|7|8,6|8|5|3|4|1|7|2,2|4|7|5|8|3|1|6,2|5|4|3|7|6|1|8,5|7|2|8|3|4|6|1,2|4|5|1|7|8|6|3,1|2|5|3|7|8|6|4,6|8|4|2|7|5|1|3,27.915802,-82.22899628,-1
